River.x;Hydropeaking_river_type;Hydrokeaking_residual_flow_natural_near_natural;reach;Abiotic_measured_by.x;Date_of_survey.x;Transect;Sampling_point;Time_of_survey;DIstance_Wasseranschlaglinie_m;velocity;Category_Flow_velocity_5_Bewohnbarkeits-klasse;wd_cm;Category_Water_depth;Clogging_6_Klassen;Clogging_3_Klassen;Substrate_type;Algae_cover_Bewuchsdichte_5_Kategorien_1-5;Moos_cover_Deckungsgrad_6_Kategorien_0-5;CPOM_cover_Deckungsgrad_5_Kategorien_1-5;RTK-GPS_Nr;MZB_kick-net_taken_by;Varia;join_key;Abiotic_measured_by.y;Gauging_station;Time_of_survey_before;Time_of_survey_during;Time_of_survey_after;pH_before;pH_during;pH_after;Conductivity_ys_s_before;Conductivity_ys_s_during;Conductivity_ys_s_after;Oxygen_content_mg_l_before;Oxygen_content_mg_l_during;Oxygen_content_mg_l_after;Oxygen_saturation_perc_before;Oxygen_saturation_perc_during;Oxygen_saturation_perc_after;Turbidity_FNU_before;Turbidity_FNU_during;Turbidity_FNU_after;Temperature_C_before;Temperature_C_during;Temperature_C_after;Discharge_m3_s_before;Discharge_m3_s_during;Discharge_m3_s_after;Water_gauge_MueM_before;Water_gauge_MueM_during;Water_gauge_MueM_after;Varia_before;Varia_during;Varia_after;x;y;z;Sampling_site;PORIFERA;CNIDARIA;BRYOZOA...7;PLATYHELMINTHES;PLATYHELMINTHES_Dendrocoelidae;PLATYHELMINTHES_Dugesiidae;PLATYHELMINTHES_Planariidae;"""NEMATHELMINTHES""...13";ANNELIDA;Hirudinea_Erpobdellidae;Hirudinea_Glossiphoniidae;Hirudinea_Hirudidae_(Tachet);Hirudinea_Piscicolidae;Oligochaeta...22;MOLLUSCA;Gastropoda;Gastropoda_Acroloxidae;Gastropoda_Ancylidae_(Tachet);Gastropoda_Bithyniidae;Gastropoda_Ferrissiidae_(Tachet);Gastropoda_Hydrobiidae;Gastropoda_Lymnaeidae;Gastropoda_Neritidae;Gastropoda_Physidae;Gastropoda_Planorbidae;Gastropoda_Valvatidae;Gastropoda_Viviparidae;Gastropoda_Potamopyrgus_antipodarum;Bivalvia...38;Bivalvia_Corbiculidae*;Bivalvia_Dreissenidae*;Bivalvia_Sphaeriidae;Bivalvia_Unionidae;ARTHROPODA;Arachnida_(Inf.-Cl.)_Acari;Arachnida_(Inf.-Cl.)_Acari_Hydracarina;Crustacea;Ostracoda;Copepoda;Amphipoda;Amphipoda_Corophiidae*;Amphipoda_Gammaridae;Amphipoda_Niphargidae;Isopoda;Isopoda_Asellidae;Isopoda_Janiridae*;Mysida;Mysida_Mysidae*;Decapoda;Decapoda_Astacidae;Decapoda_Cambaridae*;Insecta;Ephemeroptera;Ephemeroptera_Ameletidae;Ephemeroptera_Baetidae;Ephemeroptera_Caenidae;Ephemeroptera_Ephemerellidae;Ephemeroptera_Ephemeridae;Ephemeroptera_Heptageniidae;Ephemeroptera_Leptophlebiidae;Ephemeroptera_Oligoneuriidae;Ephemeroptera_Polymitarcyidae;Ephemeroptera_Potamanthidae;Ephemeroptera_Siphlonuridae;Odonata;Odonata_Aeshnidae;Odonata_Calopterygidae;Odonata_Coenagrionidae;Odonata_Cordulegastridae;Odonata_Corduliidae;Odonata_Gomphidae;Odonata_Lestidae;Odonata_Libellulidae;Odonata_Platycnemididae;Plecoptera;Plecoptera_Capniidae;Plecoptera_Chloroperlidae;Plecoptera_Leuctridae;Plecoptera_Nemouridae;Plecoptera_Perlidae;Plecoptera_Perlodidae;Plecoptera_Taeniopterygidae;Heteroptera;Heteroptera_Aphelocheiridae;Heteroptera_Corixidae;Heteroptera_Gerridae;Heteroptera_Hebridae;Heteroptera_Hydrometridae;Heteroptera_Mesoveliidae;Heteroptera_Naucoridae;Heteroptera_Nepidae;Heteroptera_Notonectidae;Heteroptera_Pleidae;Heteroptera_Veliidae;Heteroptera_PUPPE:_Heteroptera;Megaloptera;Megaloptera_Sialidae;Neuroptera;Neuroptera_Osmylidae;Neuroptera_Sisyridae;Coleoptera;Coleoptera_Curculionidae;Coleoptera_Chrysomelidae;Coleoptera_Dryopidae;Coleoptera_Dytiscidae;Coleoptera_Elmidae_(Larve);Coleoptera_Elmidae_(adult);Coleoptera_Elmis_sp.;Coleoptera_Elmis_sp._(adult);Coleoptera_Esolus_sp.;Coleoptera_Esolus_sp._(adult);Coleoptera_Limnius_sp._;Coleoptera_Limnius_sp.__(adult);Coleoptera_Oulimnius_sp.;Coleoptera_Riolus_sp.;Coleoptera_Gyrinidae;Coleoptera_Haliplidae;Coleoptera_Helophoridae_(Tachet);Coleoptera_Hydraenidae;Coleoptera_Hydrochidae_(Tachet);Coleoptera_Hydrophilidae;Coleoptera_Hydroscaphidae;Coleoptera_Hygrobiidae;Coleoptera_Noteridae;Coleoptera_Psephenidae;Coleoptera_Scirtidae;Coleoptera_Spercheidae_(Tachet);Trichoptera;Trichoptera_Apataniidae;Trichoptera_Beraeidae;Trichoptera_Brachycentridae;Trichoptera_Ecnomidae;Trichoptera_Glossosomatidae;Trichoptera_Goeridae;Trichoptera_Helicopsychidae;Trichoptera_Hydropsychidae;Trichoptera_Hydroptilidae;Trichoptera_Lepidostomatidae;Trichoptera_Leptoceridae;Trichoptera_Limnephilidae;Trichoptera_Molannidae;Trichoptera_Odontoceridae;Trichoptera_Philopotamidae;Trichoptera_Phryganeidae;Trichoptera_Polycentropodidae;Trichoptera_Psychomyiidae;Trichoptera_Ptilocolepidae;Trichoptera_Rhyacophilidae;Trichoptera_Sericostomatidae;Trichoptera_PUPPE:_Rhyacophilidae;Trichoptera_PUPPE:_Trichoptera;Lepidoptera;Diptera;Diptera_Anthomyiidae/Muscidae;Diptera_Athericidae;Diptera_Atherix_ibis;Diptera_Ibisia_marginata;Diptera_Blephariceridae;Diptera_Blephericera_sp.;Diptera_Hapalothrix_sp.;Diptera_Liponeura_sp.;Diptera_Ceratopogonidae;Diptera_Chaoboridae;Diptera_Chironomidae;Diptera_sF._Diamesinae;Diptera_sF._Orthocladiinae;Diptera_sF._Tanypodinae;Diptera_Tr._Tanytarsini;Diptera_Tr._Chironomini;Diptera_Pseudodiamesa_sp.;Diptera_Culicidae;Diptera_Cylindrotomidae;Diptera_Dixidae;Diptera_Dolichopodidae;Diptera_Empididae;Diptera_Ephydridae;Diptera_Limoniidae/Pediciidae;Diptera_Antocha_sp._;Diptera_Dicranota_sp.;Diptera_Eloeophila_sp.;Diptera_Hexatoma_sp._;Diptera_Molophilus_sp.;Diptera_Rhabdomastix_sp.;Diptera_Rhypholophus_sp.;Diptera_Psychodidae;Diptera_Ptychopteridae;Diptera_Rhagionidae;Diptera_Scathophagidae;Diptera_Sciomyzidae;Diptera_Simuliidae;Diptera_Stratiomyidae;Diptera_Syrphidae;Diptera_Tabanidae;Diptera_Thaumaleidae;Diptera_Tipulidae;Diptera_PUPPE:_Chironomidae/Diptera;Diptera_PUPPE:_Simuliidae
Untere Glenner;;Natural/near-natural;GL2;Diego, Olivier;09.04.2023;1;2;14:15:00;3.9;74;5;34;;slight-medium;slight-medium;250 mm > x > 25 mm;1;0;1;2;Olivier;Mit Sand & Kies;GL2-1-2;Diego, Olivier;Glenner-Castrisch;14:00:00;14:40:00;15:40:00;8.4;8.41;8.49;483;483;485;10.66;10.77;10.59;100.2;101.4;100.6;6.02;5.44;5.64;8.7;9;9.2;2.5;2.4;2.4;693.47;693.47;693.47;"Transekt 4 ""Riffle"" (kein Übergangsbereich vorhanden); Transekt 1 & 2 sehr nah, kein wirklich ruihiges Bereich alles ziemlich ""rifflig""; Fliessgeschw.-Messgerät M069, Multisonde M004";;;2735746.741;1179056.386;737.068;GL2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;126;;;;8;;;;;;;;;;;;;;;;;;;12;;;1;12;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;0;;;0;;;;;;6;1;5;;;;;;;;;;;1;;;;;;1;;;;;;;4;;;;;;4;1
Untere Glenner;;Natural/near-natural;GL2;Diego, Olivier;09.04.2023;1;3;14:10:00;7.2;125;4;52;;slight-medium;slight-medium;250 mm > x > 25 mm;1;0;1;1;Olivier;Mit Sand & Kies;GL2-1-3;Diego, Olivier;Glenner-Castrisch;14:00:00;14:40:00;15:40:00;8.4;8.41;8.49;483;483;485;10.66;10.77;10.59;100.2;101.4;100.6;6.02;5.44;5.64;8.7;9;9.2;2.5;2.4;2.4;693.47;693.47;693.47;"Transekt 4 ""Riffle"" (kein Übergangsbereich vorhanden); Transekt 1 & 2 sehr nah, kein wirklich ruihiges Bereich alles ziemlich ""rifflig""; Fliessgeschw.-Messgerät M069, Multisonde M004";;;2735749.743;1179057.946;736.973;GL2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;38;;;;12;;;;;;;;;;;;;;;;;;;17;;;;21;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;0;;;0;;;;;;3;;3;;;;;;;;;;;2;;;;2;;;;;;;;;7;;;;;;;
Untere Glenner;;Natural/near-natural;GL2;Diego, Olivier;09.04.2023;2;1;14:35:00;0.75;1;1;11;;slight-medium;slight-medium;250 mm > x > 25 mm;1;0;1;6;Olivier;Mit Sand & Kies;GL2-2-1;Diego, Olivier;Glenner-Castrisch;14:00:00;14:40:00;15:40:00;8.4;8.41;8.49;483;483;485;10.66;10.77;10.59;100.2;101.4;100.6;6.02;5.44;5.64;8.7;9;9.2;2.5;2.4;2.4;693.47;693.47;693.47;"Transekt 4 ""Riffle"" (kein Übergangsbereich vorhanden); Transekt 1 & 2 sehr nah, kein wirklich ruihiges Bereich alles ziemlich ""rifflig""; Fliessgeschw.-Messgerät M069, Multisonde M004";;;2735754.012;1179045.269;737.329;GL2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;40;;;;2;;;;;;;;;;;;;;;;;;;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;138;;;;;;;;;;;;;;;0;;;0;;;;;;3;1;2;;;;;;;;;;;5;;;;5;;;;;;;;;;;;;;;;
Untere Glenner;;Natural/near-natural;GL2;Diego, Olivier;09.04.2023;2;2;14:30:00;3.4;22;3;23;;slight-medium;slight-medium;250 mm > x > 25 mm;1;0;2;5;Olivier;Mit Sand & Kies;GL2-2-2;Diego, Olivier;Glenner-Castrisch;14:00:00;14:40:00;15:40:00;8.4;8.41;8.49;483;483;485;10.66;10.77;10.59;100.2;101.4;100.6;6.02;5.44;5.64;8.7;9;9.2;2.5;2.4;2.4;693.47;693.47;693.47;"Transekt 4 ""Riffle"" (kein Übergangsbereich vorhanden); Transekt 1 & 2 sehr nah, kein wirklich ruihiges Bereich alles ziemlich ""rifflig""; Fliessgeschw.-Messgerät M069, Multisonde M004";;;2735755.207;1179047.492;737.227;GL2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;92;;;;2;;;;;;;;;;;;;;;;;;;14;1;;;4;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;68;;;;;;;;;;;;;;;0;;;0;;;;;;8;3;5;;;;;;;;;2;;6;;2;;4;;;;;;;;;;;;;;;;1
Untere Glenner;;Natural/near-natural;GL2;Diego, Olivier;09.04.2023;2;3;14:25:00;6.65;97;4;66;;slight-medium;slight-medium;250 mm > x > 25 mm;1;0;1;4;Olivier;Mit Sand & Kies;GL2-2-3;Diego, Olivier;Glenner-Castrisch;14:00:00;14:40:00;15:40:00;8.4;8.41;8.49;483;483;485;10.66;10.77;10.59;100.2;101.4;100.6;6.02;5.44;5.64;8.7;9;9.2;2.5;2.4;2.4;693.47;693.47;693.47;"Transekt 4 ""Riffle"" (kein Übergangsbereich vorhanden); Transekt 1 & 2 sehr nah, kein wirklich ruihiges Bereich alles ziemlich ""rifflig""; Fliessgeschw.-Messgerät M069, Multisonde M004";;;2735757.467;1179049.76;736.766;GL2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;26;;;;4;;;;;;;;;;;;;;;;;;;11;;;;19;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;0;;;;;;2;;2;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;3;
Untere Glenner;;Natural/near-natural;GL2;Diego, Olivier;09.04.2023;3;1;14:55:00;0.5;44;5;16;;slight-medium;slight-medium;250 mm > x > 25 mm;1;0;2;9;Olivier;Mit Sand & Kies;GL2-3-1;Diego, Olivier;Glenner-Castrisch;14:00:00;14:40:00;15:40:00;8.4;8.41;8.49;483;483;485;10.66;10.77;10.59;100.2;101.4;100.6;6.02;5.44;5.64;8.7;9;9.2;2.5;2.4;2.4;693.47;693.47;693.47;"Transekt 4 ""Riffle"" (kein Übergangsbereich vorhanden); Transekt 1 & 2 sehr nah, kein wirklich ruihiges Bereich alles ziemlich ""rifflig""; Fliessgeschw.-Messgerät M069, Multisonde M004";;;2735773.042;1179011.872;738.126;GL2;;;;;;;;;;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;482;;;;12;;;;;;;;;;;;;;;;;;;243;6;;1;71;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;0;;;;;;20;1;18;;1;;;;;;;7;;6;;;;2;;4;;;;;;;96;;;;;;11;11
Untere Glenner;;Natural/near-natural;GL2;Diego, Olivier;09.04.2023;3;2;14:50:00;2.4;91;4;23;;slight-medium;slight-medium;> 250 mm;1;0;1;8;Olivier;Mit Sand & Kies & 5;GL2-3-2;Diego, Olivier;Glenner-Castrisch;14:00:00;14:40:00;15:40:00;8.4;8.41;8.49;483;483;485;10.66;10.77;10.59;100.2;101.4;100.6;6.02;5.44;5.64;8.7;9;9.2;2.5;2.4;2.4;693.47;693.47;693.47;"Transekt 4 ""Riffle"" (kein Übergangsbereich vorhanden); Transekt 1 & 2 sehr nah, kein wirklich ruihiges Bereich alles ziemlich ""rifflig""; Fliessgeschw.-Messgerät M069, Multisonde M004";;;2735774.299;1179012.999;738.008;GL2;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;477;;;;24;;;;;;;;;;;;;;;;;;;66;3;1;;62;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;;;;;;0;;;0;;;;;;19;4;15;;;;;;;;;1;;16;;1;;3;;12;;;;;;;48;;;;;;6;
Untere Glenner;;Natural/near-natural;GL2;Diego, Olivier;09.04.2023;3;3;14:45:00;4.7;133;4;48;;slight-medium;slight-medium;250 mm > x > 25 mm;1;0;1;7;Olivier;Mit Sand & Kies;GL2-3-3;Diego, Olivier;Glenner-Castrisch;14:00:00;14:40:00;15:40:00;8.4;8.41;8.49;483;483;485;10.66;10.77;10.59;100.2;101.4;100.6;6.02;5.44;5.64;8.7;9;9.2;2.5;2.4;2.4;693.47;693.47;693.47;"Transekt 4 ""Riffle"" (kein Übergangsbereich vorhanden); Transekt 1 & 2 sehr nah, kein wirklich ruihiges Bereich alles ziemlich ""rifflig""; Fliessgeschw.-Messgerät M069, Multisonde M004";;;2735776.987;1179012.916;737.771;GL2;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;61;;;;7;;;;;;;;;;;;;;;;;;;30;;;;21;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;0;;;;;;2;1;1;;;;;;;;;2;;0;;;;;;;;;;;;;15;;;;;;3;
Untere Glenner;;Natural/near-natural;GL2;Diego, Olivier;09.04.2023;4;1;15:25:00;0.35;51;5;10;;slight-medium;slight-medium;250 mm > x > 25 mm;1;0;1;12;Olivier;Mit Sand & Kies;GL2-4-1;Diego, Olivier;Glenner-Castrisch;14:00:00;14:40:00;15:40:00;8.4;8.41;8.49;483;483;485;10.66;10.77;10.59;100.2;101.4;100.6;6.02;5.44;5.64;8.7;9;9.2;2.5;2.4;2.4;693.47;693.47;693.47;"Transekt 4 ""Riffle"" (kein Übergangsbereich vorhanden); Transekt 1 & 2 sehr nah, kein wirklich ruihiges Bereich alles ziemlich ""rifflig""; Fliessgeschw.-Messgerät M069, Multisonde M004";;;2735805.85;1178897.721;740.071;GL2;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;393;;;;4;;;;;;;;;;;;;;;;;;;61;3;;;71;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;0;;;;;;9;2;7;;;;;;;;;1;;1;;1;;;;;;;;;;;5;;;;;;14;4
Untere Glenner;;Natural/near-natural;GL2;Diego, Olivier;09.04.2023;4;2;15:15:00;3;93;4;24;;slight-medium;slight-medium;250 mm > x > 25 mm;3;0;1;11;Olivier;"Mit Sand & Kies; mit CPOM im Substrat, an der Oberfläche nicht sichtbar";GL2-4-2;Diego, Olivier;Glenner-Castrisch;14:00:00;14:40:00;15:40:00;8.4;8.41;8.49;483;483;485;10.66;10.77;10.59;100.2;101.4;100.6;6.02;5.44;5.64;8.7;9;9.2;2.5;2.4;2.4;693.47;693.47;693.47;"Transekt 4 ""Riffle"" (kein Übergangsbereich vorhanden); Transekt 1 & 2 sehr nah, kein wirklich ruihiges Bereich alles ziemlich ""rifflig""; Fliessgeschw.-Messgerät M069, Multisonde M004";;;2735802.55;1178897.816;739.9;GL2;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;373;;;;19;;;;;;;;;;;;;;;;;;;125;;;2;42;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;0;;;0;;;;;;10;1;9;;;;;;;;;2;;6;;2;;;;4;;;;;;;90;;;;;1;10;3
Untere Glenner;;Natural/near-natural;GL2;Diego, Olivier;09.04.2023;4;3;15:10:00;6.35;63;5;20;;slight-medium;slight-medium;250 mm > x > 25 mm;1;0;1;10;Olivier;Mit Sand & Kies;GL2-4-3;Diego, Olivier;Glenner-Castrisch;14:00:00;14:40:00;15:40:00;8.4;8.41;8.49;483;483;485;10.66;10.77;10.59;100.2;101.4;100.6;6.02;5.44;5.64;8.7;9;9.2;2.5;2.4;2.4;693.47;693.47;693.47;"Transekt 4 ""Riffle"" (kein Übergangsbereich vorhanden); Transekt 1 & 2 sehr nah, kein wirklich ruihiges Bereich alles ziemlich ""rifflig""; Fliessgeschw.-Messgerät M069, Multisonde M004";;;2735800.157;1178896.735;739.953;GL2;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;218;;;;8;;;;;;;;;;;;;;;;;;;39;;;;36;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;0;;;;;;4;1;3;;;;;;;;;;;1;;;;;;1;;;;;;;1;;;;;;2;
Obere Glenner;;Natural/near-natural;GL5;Diego, Manuel;19.04.2023;1;1;10:40:00;0.75;27;5;14;;slight-medium;slight-medium;25 mm > x > 2.5 mm;1;0;1;3;Diego;Mit Sand;GL5-1-1;Diego, Manuel;Glenner-Castrisch;10:30:00;11:05:00;12:05:00;8.42;8.44;8.45;384;385;379;11.36;11.3;11.12;99.9;101;108;1.37;1.81;1.59;4.1;4.4;5.5;3.3;3.3;3.3;693.5;693.5;693.5;"T1 & T4 eher ""Riffle"" als ""Übergangsbereich""; Fliessgeschw.-Messgerät M069, Multisonde M004";;;2728888.154;1170387.293;1144.508;GL5;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11;;;;;;;;;;;;;;;;;;;;;;;30;2;;;2;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10;;;;;;;;;;;;;;;0;;;0;;;;;;12;;12;;;;;;;;;3;;21;;8;;12;;1;;;;;;;;;;;;;2;
Obere Glenner;;Natural/near-natural;GL5;Diego, Manuel;19.04.2023;1;2;10:35:00;2.75;72;5;23;;slight-medium;slight-medium;250 mm > x > 25 mm;1;0;1;2;Diego;Mit Sand & Kies;GL5-1-2;Diego, Manuel;Glenner-Castrisch;10:30:00;11:05:00;12:05:00;8.42;8.44;8.45;384;385;379;11.36;11.3;11.12;99.9;101;108;1.37;1.81;1.59;4.1;4.4;5.5;3.3;3.3;3.3;693.5;693.5;693.5;"T1 & T4 eher ""Riffle"" als ""Übergangsbereich""; Fliessgeschw.-Messgerät M069, Multisonde M004";;;2728890.032;1170387.063;1144.441;GL5;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;35;;;;4;;;;;;;;;;;;;;;;;;1;19;4;;1;15;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;0;;;0;;;;;;9;1;8;;;;;;;;;;;9;;7;;2;;;;;;;;;;;;;;;9;
Obere Glenner;;Natural/near-natural;GL5;Diego, Manuel;19.04.2023;1;3;10:25:00;5.2;63;5;32;;slight-medium;slight-medium;250 mm > x > 25 mm;1;0;1;1;Diego;Mit Sand & Kies;GL5-1-3;Diego, Manuel;Glenner-Castrisch;10:30:00;11:05:00;12:05:00;8.42;8.44;8.45;384;385;379;11.36;11.3;11.12;99.9;101;108;1.37;1.81;1.59;4.1;4.4;5.5;3.3;3.3;3.3;693.5;693.5;693.5;"T1 & T4 eher ""Riffle"" als ""Übergangsbereich""; Fliessgeschw.-Messgerät M069, Multisonde M004";;;2728892.753;1170387.007;1144.341;GL5;;;;;;;;2;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;25;;;;4;;;;;;;;;;;;;;;;;;;14;2;;;8;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;;;;;;;;;;;;;;;0;;;0;;;;;;11;1;10;;;;;;;;;4;;8;;4;;4;;;;1;;;;;;;;;;;5;
Obere Glenner;;Natural/near-natural;GL5;Diego, Manuel;19.04.2023;2;1;11:00:00;0.95;16;3;34;;slight-medium;slight-medium;250 mm > x > 25 mm;1;0;1;6;Diego;Mit Sand & Kies;GL5-2-1;Diego, Manuel;Glenner-Castrisch;10:30:00;11:05:00;12:05:00;8.42;8.44;8.45;384;385;379;11.36;11.3;11.12;99.9;101;108;1.37;1.81;1.59;4.1;4.4;5.5;3.3;3.3;3.3;693.5;693.5;693.5;"T1 & T4 eher ""Riffle"" als ""Übergangsbereich""; Fliessgeschw.-Messgerät M069, Multisonde M004";;;2728883.182;1170373.25;1144.454;GL5;;;;1;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;21;;;;1;;;;;;;;;;;;;;;;;;2;15;;;1;1;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17;;;;;;;;;;;;;;;0;;;0;;;;;;12;2;10;;;;;;;;;8;;31;;2;;29;;;;;;;;;1;;;;;;9;
Obere Glenner;;Natural/near-natural;GL5;Diego, Manuel;19.04.2023;2;2;10:55:00;2.1;48;5;69;;strong;strong;250 mm > x > 25 mm;1;0;1;5;Diego;Mit Sand & Kies;GL5-2-2;Diego, Manuel;Glenner-Castrisch;10:30:00;11:05:00;12:05:00;8.42;8.44;8.45;384;385;379;11.36;11.3;11.12;99.9;101;108;1.37;1.81;1.59;4.1;4.4;5.5;3.3;3.3;3.3;693.5;693.5;693.5;"T1 & T4 eher ""Riffle"" als ""Übergangsbereich""; Fliessgeschw.-Messgerät M069, Multisonde M004";;;2728884.638;1170372.897;1144.412;GL5;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18;;;;5;;;;;;;;;;;;;;;;;;2;4;1;;2;5;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;;;;;;;;;;;;;;;1;1;;0;;;;;;20;9;11;;;;;;;;;2;;9;;3;;6;;;;;;;;;;;;;;;4;
Obere Glenner;;Natural/near-natural;GL5;Diego, Manuel;19.04.2023;2;3;10:45:00;4.25;63;5;43;;medium-strong;strong;250 mm > x > 25 mm;1;0;1;4;Diego;Mit Sand & Kies;GL5-2-3;Diego, Manuel;Glenner-Castrisch;10:30:00;11:05:00;12:05:00;8.42;8.44;8.45;384;385;379;11.36;11.3;11.12;99.9;101;108;1.37;1.81;1.59;4.1;4.4;5.5;3.3;3.3;3.3;693.5;693.5;693.5;"T1 & T4 eher ""Riffle"" als ""Übergangsbereich""; Fliessgeschw.-Messgerät M069, Multisonde M004";;;2728885.663;1170371.933;1148.079;GL5;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;;;;;;;;;;;;;;;;;;;;;;;4;;;;4;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;;;;;;;1;;;;;;;0;;;0;;;;;;9;2;7;;;;;;;;;1;;0;;;;;;;;;;;;;1;;;;;;3;
Obere Glenner;;Natural/near-natural;GL5;Diego, Manuel;19.04.2023;3;1;11:35:00;0.9;52;5;28;;slight-medium;slight-medium;250 mm > x > 25 mm;3;0;1;9;Diego;Mit Sand & Kies;GL5-3-1;Diego, Manuel;Glenner-Castrisch;10:30:00;11:05:00;12:05:00;8.42;8.44;8.45;384;385;379;11.36;11.3;11.12;99.9;101;108;1.37;1.81;1.59;4.1;4.4;5.5;3.3;3.3;3.3;693.5;693.5;693.5;"T1 & T4 eher ""Riffle"" als ""Übergangsbereich""; Fliessgeschw.-Messgerät M069, Multisonde M004";;;2728759.408;1170328.68;1149.014;GL5;;;;;;;;2;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;60;;;;1;;;;;;;;;;;;;;;;;;;9;;;;23;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;;;;;;;4;;;;;;;1;;1;1;;;1;;;31;8;23;;;;;;;;;4;;4;;3;;1;;;;;;;;;3;;;;;;3;
